id,date,temperature_2m,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,surface_pressure,relative_humidity_2m,cloud_cover,precipitation_probability,precipitation,snowfall
148,2026-04-30 04:00:00,-1.6,2.5347583,5.9464273,6.0427613,7.591222,292.01132,317.72638,307.45065,320.81564,4.8,0.265,0.465,0.765,1016.40204,88.83784,100.0,2.0,0.0,0.0
149,2026-04-30 05:00:00,-1.05,2.529822,5.6222773,6.217384,7.879944,288.43503,321.49933,305.6471,318.30682,4.6,0.365,0.565,1.165,1016.5202,85.32681,100.0,2.0,0.0,0.0
150,2026-04-30 06:00:00,-0.15,2.5347583,5.186521,6.440227,8.21832,284.85864,326.0035,303.6901,316.2188,4.6,0.665,0.765,1.4649999,1016.55115,79.90976,100.0,3.0,0.0,0.0
151,2026-04-30 07:00:00,0.85,2.5495098,4.494441,6.599812,8.463806,281.3099,327.72437,301.72354,313.5798,4.8,1.165,1.065,1.565,1016.4866,74.89077,100.0,4.0,0.0,0.0
152,2026-04-30 08:00:00,1.9,2.5811818,3.7215588,6.6971593,8.619235,278.91486,329.30035,299.69064,311.27856,4.9,1.9649999,1.4649999,1.665,1016.42316,71.02511,100.0,5.0,0.0,0.0
153,2026-04-30 09:00:00,2.85,2.6617665,3.4014702,6.664999,8.517653,275.38922,335.69547,297.3498,308.40012,5.1,2.865,2.165,2.065,1016.3559,68.63506,100.0,6.0,0.0,0.0
154,2026-04-30 10:00:00,3.8,2.8017852,3.981206,6.49339,8.091199,272.04535,348.40787,293.1395,303.7872,5.3,4.165,3.365,2.9650002,1016.2888,68.08213,100.0,7.0,0.0,0.0
155,2026-04-30 11:00:00,4.8,3.0516388,5.2038445,6.232446,7.518407,268.12216,357.79745,286.6544,296.56497,5.7,5.665,4.8650002,4.165,1016.12415,69.045494,100.0,9.0,0.0,0.0
156,2026-04-30 12:00:00,5.85,3.3136082,6.1073728,5.9484973,6.9585595,264.80566,2.8155043,279.38144,287.7913,6.0,6.765,5.965,5.065,1015.9606,70.269104,100.0,10.0,0.0,0.0
157,2026-04-30 13:00:00,6.85,3.5784075,6.1204576,5.7725096,6.4473596,262.7758,4.685815,272.5335,278.37857,6.4,7.265,6.465,5.565,1015.6962,71.99389,100.0,11.0,0.0,0.0
158,2026-04-30 14:00:00,7.7,3.6840875,5.632051,5.517599,6.0826726,262.1999,6.1154146,267.34937,270.93152,6.8,7.565,6.665,5.765,1015.52527,73.4422,100.0,12.0,0.0,0.0
159,2026-04-30 15:00:00,8.35,3.5724642,5.223983,5.1125994,5.5893764,263.57135,5.492242,266.56644,268.47925,7.1,7.665,6.8650002,5.965,1015.3485,74.078766,100.0,12.0,0.0,0.0
160,2026-04-30 16:00:00,8.75,3.251538,5.1009803,4.4956484,4.9073834,268.23764,1.1232841,272.6025,274.0444,7.4,7.8650002,7.065,6.265,1015.163,74.149994,100.0,11.0,0.0,0.0
161,2026-04-30 17:00:00,9.0,2.7372432,5.0249376,3.9060354,4.2075686,279.46225,354.2895,287.48807,289.92566,7.7,7.965,7.265,6.465,1014.8737,73.67792,100.0,10.0,0.0,0.0
162,2026-04-30 18:00:00,9.1,2.3478713,4.8259716,3.6921413,4.055785,296.56497,354.05322,310.51532,315.0001,7.9,7.965,7.265,6.465,1014.57983,72.92766,100.0,8.0,0.0,0.0
163,2026-04-30 19:00:00,9.1,2.1965883,4.539824,4.085926,4.70128,318.69147,7.59456,332.47485,337.75092,8.1,7.765,7.065,6.265,1014.28253,72.16648,100.0,6.0,0.0,0.0
164,2026-04-30 20:00:00,8.95,2.3584952,4.7413077,4.8159103,5.699184,338.8752,27.645891,347.1419,351.51846,8.2,7.465,6.665,5.8650002,1014.1782,72.13819,100.0,4.0,0.0,0.0
165,2026-04-30 21:00:00,8.75,2.5894015,4.967897,5.425012,6.477626,349.99207,40.10085,355.68405,359.56265,8.2,6.965,6.265,5.465,1014.1719,72.863045,100.0,2.0,0.0,0.0
166,2026-04-30 22:00:00,8.35,2.7073975,4.596738,5.71606,6.8452034,355.76367,44.118694,0.51154506,4.557339,8.0,6.265,5.765,5.065,1014.3574,74.86234,100.0,1.0,0.0,0.0
167,2026-04-30 23:00:00,7.7,2.7504544,3.88973,5.730395,6.902114,358.9584,43.958473,4.085537,8.652461,7.7,5.465,5.065,4.565,1014.73254,77.96946,100.0,0.0,0.0,0.0
168,2026-05-01 00:00:00,6.95,2.700463,3.2802439,5.652832,6.8275003,1.0608971,37.568665,6.739967,12.123727,7.3,4.765,4.565,4.165,1015.2038,81.78249,100.0,0.0,0.0,0.0
169,2026-05-01 01:00:00,6.2,2.6019223,3.231099,5.4283714,6.596374,2.2025495,21.801476,9.196581,14.765466,6.9,4.165,4.165,3.865,1015.67487,85.50767,100.0,0.0,0.0,0.0
170,2026-05-01 02:00:00,5.6,2.5019991,3.7121422,5.1445932,6.3802695,2.2905633,4.6353807,10.864021,17.592522,6.4,3.565,3.865,3.765,1016.1506,88.8161,100.0,0.0,0.0,0.0
171,2026-05-01 03:00:00,5.25,2.4020824,4.219004,4.9045978,6.2235317,2.385899,354.55975,12.011466,19.010866,6.1,3.065,3.665,3.665,1016.6343,90.6803,100.0,0.0,0.0,0.0
172,2026-05-01 04:00:00,5.2,2.3005433,4.3566046,4.5944967,6.036879,1.2453395,350.75397,12.183641,19.622345,5.8,2.565,3.665,3.665,1017.029,90.67672,87.0,0.0,0.0,0.0
173,2026-05-01 05:00:00,5.25,2.15,4.295346,4.1538844,5.8012295,360.0,347.90527,10.61961,18.898344,5.4,2.165,3.865,3.765,1017.5262,89.728874,67.0,0.0,0.0,0.0
174,2026-05-01 06:00:00,5.5,2.0024984,3.9293766,3.6524246,5.504307,357.13766,345.25638,7.2242274,17.783985,5.0,1.9649999,3.9650002,3.865,1018.02997,87.56663,44.0,0.0,0.0,0.0
175,2026-05-01 07:00:00,5.85,1.8607794,3.1953092,3.1678236,5.182412,353.82993,339.8636,2.7701654,15.494917,4.7,1.9649999,3.665,3.765,1018.43805,85.16937,22.0,0.0,0.0,0.0
176,2026-05-01 08:00:00,6.3,1.8248286,2.418677,2.8597383,4.9180837,350.53775,330.25522,357.95462,12.778742,4.6,2.165,3.165,3.565,1018.8491,82.274185,6.0,0.0,0.0,0.0
177,2026-05-01 09:00:00,6.85,1.8439089,1.9798989,2.7728071,4.7719955,347.4712,315.0001,353.6599,10.145485,4.7,2.865,3.265,3.765,1019.06573,79.22133,0.0,0.0,0.0,0.0
178,2026-05-01 10:00:00,7.6,2.0012496,2.302173,2.9449883,4.7287626,347.00537,304.3804,351.02744,6.604743,5.1,4.3650002,4.3650002,4.465,1019.1891,75.5258,7.0,1.0,0.0,0.0
179,2026-05-01 11:00:00,8.6,2.3648467,2.8844411,3.382918,4.847986,346.55136,303.6901,348.6901,1.753369,5.8,6.465,5.965,5.565,1019.22174,71.0653,25.0,2.0,0.0,0.0
180,2026-05-01 12:00:00,9.7,2.7285528,3.3015149,3.9136958,5.002859,346.21838,305.13428,347.95746,356.60034,6.6,8.165,7.465,6.565,1019.25714,66.4565,49.0,3.0,0.0,0.0
181,2026-05-01 13:00:00,10.75,3.0805843,4.4801044,4.4341073,5.1765113,346.86597,240.68587,348.04343,353.41815,7.4,9.260124,8.585125,7.565,1019.19165,62.612823,73.0,4.0,0.0,0.0
182,2026-05-01 14:00:00,11.6,3.3245301,5.4486737,4.7841687,5.3006573,347.84506,173.94228,348.92984,351.41644,8.2,9.980249,9.505249,8.565,1019.1196,59.8092,91.0,5.0,0.0,0.0
183,2026-05-01 15:00:00,12.0,3.354102,6.477497,4.900614,5.2445493,349.69522,97.45284,351.61682,351.87,8.7,10.362875,10.037875,9.264999,1019.0331,59.07436,100.0,6.0,0.0,0.0
184,2026-05-01 16:00:00,12.0,3.1196954,7.940403,4.6485987,5.052219,353.55847,16.837555,357.4832,356.6336,9.1,10.3455,10.195499,,1018.934,60.327374,97.0,6.0,0.0,0.0
185,2026-05-01 17:00:00,11.7,2.700463,8.411897,4.2798815,4.777884,1.0608971,18.00426,8.22664,6.5365367,9.4,10.2455,10.0955,,1018.72656,63.273827,85.0,5.0,0.0,0.0
186,2026-05-01 18:00:00,11.15,2.2561028,8.6977005,4.047499,4.643985,12.804273,17.393408,23.008904,18.627966,9.7,9.945499,9.7955,,1018.51056,67.469284,68.0,5.0,0.0,0.0
187,2026-05-01 19:00:00,10.45,1.9235384,8.367796,4.001551,4.7233305,27.897186,14.534496,37.746864,30.860834,9.8,9.445499,9.3455,,1018.38916,72.670456,50.0,5.0,0.0,0.0
188,2026-05-01 20:00:00,9.7,1.7327724,7.746612,4.052001,4.7735324,43.83095,11.16485,49.085716,39.957497,9.7,8.695499,8.6455,,1018.26605,77.47153,33.0,4.0,0.0,0.0
189,2026-05-01 21:00:00,8.95,1.5402921,7.2835426,3.9097006,4.6502986,54.246033,8.686284,54.027523,44.569267,9.4,7.8455,7.8455,,1018.14264,81.76167,21.0,4.0,0.0,0.0
190,2026-05-01 22:00:00,8.05,1.2206556,7.119691,3.4112852,4.056388,55.0079,10.520736,51.072456,44.012333,8.7,6.7454996,6.7955,,1018.11365,85.11424,14.0,4.0,0.0,0.0
191,2026-05-01 23:00:00,6.85,0.79056937,7.0092797,2.6464083,3.1354432,34.69522,14.036275,39.522606,37.954285,7.5,5.4954996,5.5955,,1018.2728,88.921646,9.0,4.0,0.0,0.0
192,2026-05-02 00:00:00,5.6,0.6324555,6.8622155,2.0817957,2.1587052,341.56494,18.699081,11.3098955,20.095322,6.2,4.4455,4.5955,,1018.3306,92.30676,5.0,4.0,0.0,0.0
193,2026-05-02 01:00:00,4.45,1.0404326,6.4884515,2.2385356,1.7049938,305.21768,24.590105,335.77228,343.1415,4.8,3.7955,3.9955,,1018.49054,95.20925,3.0,4.0,0.0,0.0
194,2026-05-02 02:00:00,3.6,1.5692356,6.1587334,2.9232407,2.0327094,292.47946,32.399826,314.29276,311.05472,3.7,3.3955,3.6455,,1018.5612,97.5621,1.0,4.0,0.0,0.0
195,2026-05-02 03:00:00,3.25,1.8821529,5.9816384,3.5121036,2.5654848,286.9909,38.21107,305.53775,297.55273,3.0,2.9455001,3.1955001,,1018.6485,98.24828,0.0,4.0,0.0,0.0
196,2026-05-02 04:00:00,3.4,2.0012496,5.9548297,3.7813566,2.9189947,282.99463,40.9143,301.75943,296.13095,2.7,2.2455,2.4955,,1018.65356,97.90375,0.0,4.0,0.0,0.0
197,2026-05-02 05:00:00,3.95,1.9319679,5.9548297,3.772737,3.146341,280.4374,40.9143,300.0332,300.19153,2.8,1.5455,1.7955,,1018.67206,96.884,0.0,4.0,0.0,0.0
198,2026-05-02 06:00:00,4.75,1.8172781,5.8051705,3.7030592,3.3525028,277.90707,42.207226,299.74478,307.208,3.0,1.1955,1.3955001,,1018.6989,94.88706,0.0,4.0,0.0,0.0
199,2026-05-02 07:00:00,5.8,1.6568041,5.3814497,3.5009623,3.5328872,275.19434,48.01287,300.6772,313.29868,3.4,1.3955001,1.4455,,1018.73346,91.996864,0.0,4.0,0.0,0.0
200,2026-05-02 08:00:00,6.95,1.5033296,4.8259716,3.299906,3.6793337,273.814,55.980614,301.72354,318.81415,3.8,1.9455,1.8455,,1018.6724,88.00738,3.0,4.0,0.0,0.0
201,2026-05-02 09:00:00,8.05,1.4534442,4.565085,3.1862688,3.799313,273.9451,61.189304,301.90805,321.34018,4.1,2.6955001,2.4955,,1018.51,83.94288,9.0,4.0,0.0,0.0
202,2026-05-02 10:00:00,9.35,1.4637282,4.5793014,3.0573714,3.699215,277.8532,58.392544,303.42484,322.0578,4.4,3.6955001,3.4455001,,1018.35394,77.9543,18.0,5.0,0.0,0.0
203,2026-05-02 11:00:00,11.0,1.5182227,4.8414874,2.889186,3.4911175,287.24155,51.709793,305.65543,322.4808,4.7,4.8954997,4.6454997,,1018.1094,70.54616,31.0,5.0,0.0,0.0
204,2026-05-02 12:00:00,12.75,1.6101242,5.0931325,2.685971,3.1354432,295.76926,46.5911,308.82983,322.04572,5.1,5.9954996,5.7454996,,1017.8673,63.295773,46.0,6.0,0.0,0.0
205,2026-05-02 13:00:00,14.35,1.7334936,5.234501,2.6022449,2.8806324,303.23172,43.451904,311.82007,320.57224,5.4,6.8954997,6.6955,,1017.52094,57.235374,60.0,7.0,0.0,0.0
206,2026-05-02 14:00:00,15.6,1.9300259,5.240229,2.6022449,2.76412,306.57312,41.905865,311.82007,317.17474,5.7,7.6955,7.4954996,,1017.16296,52.99474,73.0,7.0,0.0,0.0
207,2026-05-02 15:00:00,16.35,2.1100948,5.234501,2.8295243,2.9402754,306.3269,43.451904,309.14398,312.27362,5.9,8.2955,8.0955,,1016.8886,51.04232,82.0,8.0,0.0,0.0
208,2026-05-02 16:00:00,16.45,2.2896507,5.0,3.3975146,3.6099029,301.60745,53.13002,302.7352,306.08517,5.9,8.6455,8.3955,,1016.5944,51.59954,88.0,8.0,0.0,0.0
209,2026-05-02 17:00:00,16.15,2.5739074,4.924429,4.2908216,4.7233305,294.0755,66.03751,296.86972,300.8608,5.8,8.7955,8.445499,,1016.1886,53.690723,92.0,8.0,0.0,0.0
210,2026-05-02 18:00:00,15.45,2.9120438,5.096077,5.4019184,6.0820694,285.94547,74.054535,292.20352,297.6066,5.7,8.695499,8.3455,,1015.7703,57.5118,95.0,8.0,0.0,0.0
211,2026-05-02 19:00:00,14.6,3.2962098,5.4708314,6.488374,7.342702,279.60513,71.89614,289.29013,295.52966,5.5,8.3455,8.1455,,1015.3479,61.79118,95.0,8.0,0.0,0.0
212,2026-05-02 20:00:00,13.6,3.5672119,5.9506307,7.3128667,8.278788,275.63058,65.157646,287.044,293.9625,5.4,7.7955,7.7454996,,1015.01953,66.833115,92.0,8.0,0.0,0.0
213,2026-05-02 21:00:00,12.6,3.6554754,6.2265563,7.704139,8.615687,273.1363,60.141087,286.154,293.32812,5.5,7.1454997,7.2454996,,1014.7901,71.09937,87.0,8.0,0.0,0.0
214,2026-05-02 22:00:00,11.4,3.5531676,6.074537,7.5288877,8.174172,272.41946,57.094753,285.73206,293.1531,5.8,6.3455,6.5455,,1014.6531,75.38497,77.0,8.0,0.0,0.0
215,2026-05-02 23:00:00,9.85,3.2015622,5.6859474,6.912076,7.1094117,271.78986,55.750916,286.29413,293.3556,6.3,5.4455,5.6454997,,1014.5046,80.210304,62.0,7.0,0.0,0.0
216,2026-05-03 00:00:00,8.2,2.804015,5.080354,6.037156,5.6682124,273.0664,53.8067,287.20966,293.658,6.8,4.5955,4.8455,,1014.4515,85.42549,44.0,7.0,0.0,0.0
217,2026-05-03 01:00:00,6.7,2.3547823,4.1617303,5.051357,4.182215,273.65216,54.782326,288.25198,294.44394,7.3,3.8955,4.1454997,,1014.4027,90.15475,26.0,7.0,0.0,0.0
218,2026-05-03 02:00:00,5.55,1.9557608,2.9681644,4.1959934,2.9671772,274.39862,57.380775,288.43503,293.5747,7.6,3.3455,3.4955,,1014.3652,93.930786,11.0,6.0,0.0,0.0
219,2026-05-03 03:00:00,5.0,1.6530275,2.059126,3.6320448,2.283103,273.46817,60.94549,287.162,287.6502,7.7,2.8455,2.9455001,,1014.347,95.56391,0.0,6.0,0.0,0.0
220,2026-05-03 04:00:00,5.15,1.5,1.4422206,3.343423,2.287917,270.0,56.309914,282.33908,276.20334,7.4,2.3955,2.5455,,1014.2527,94.571655,0.0,6.0,0.0,0.0
221,2026-05-03 05:00:00,5.8,1.4080127,1.1313709,3.327024,2.874685,263.88458,44.999897,274.39862,266.0549,6.7,2.0455,2.2455,,1014.274,91.356255,0.0,7.0,0.0,0.0
222,2026-05-03 06:00:00,6.85,1.3946326,0.86023253,3.4288003,3.8211298,255.4655,35.537766,265.73218,259.56256,5.9,2.0455,2.2455,,1014.3088,87.08355,0.0,7.0,0.0,0.0
223,2026-05-03 07:00:00,8.1,1.4396181,0.70710677,3.7034109,4.7735324,249.67677,44.999897,258.0707,256.82745,5.1,2.5955,2.6455,,1014.25006,81.933784,0.0,7.0,0.0,0.0
224,2026-05-03 08:00:00,9.4,1.4983325,0.6708204,3.8910036,5.51673,244.2901,63.435013,253.2287,255.4655,4.4,3.4955,3.3955,,1014.0939,77.15645,0.0,8.0,0.0,0.0
225,2026-05-03 09:00:00,10.65,1.588238,0.8062258,4.0200586,5.9023385,241.8215,82.875084,249.95467,254.45013,4.1,4.4954996,4.2454996,,1013.9354,72.456566,0.0,8.0,0.0,0.0
226,2026-05-03 10:00:00,12.0,1.7,1.0049876,3.9613204,5.820793,241.92761,95.7105,248.06146,253.72025,4.2,5.5955,5.2955,,1013.6807,67.41536,9.0,9.0,0.0,0.0
227,2026-05-03 11:00:00,13.65,1.8124568,1.360147,3.8002505,5.3803153,245.55606,107.10281,247.91277,252.89719,4.5,6.7454996,6.4455,,1013.2369,61.56779,22.0,10.0,0.0,0.0
228,2026-05-03 12:00:00,15.4,1.9780041,1.5231546,3.6201935,4.7847867,249.27435,113.19862,248.4985,251.93944,5.0,7.7454996,7.4455,,1012.79535,55.943016,38.0,11.0,0.0,0.0
229,2026-05-03 13:00:00,16.95,2.1505814,1.3892444,3.3748248,4.0971684,252.40749,120.256355,249.64668,252.43964,5.6,8.4955,8.195499,,1012.347,51.380005,52.0,12.0,0.0,0.0
230,2026-05-03 14:00:00,18.1,2.267708,1.1401755,3.1480296,3.4573386,255.96373,127.875046,253.03377,253.37917,6.0,9.0455,8.7955,,1011.886,48.6098,64.0,13.0,0.0,0.0
231,2026-05-03 15:00:00,18.7,2.245551,0.98994946,2.9339128,3.0580716,258.4399,135.0001,256.93066,255.96373,6.3,9.445499,9.2455,,1011.50745,47.623238,69.0,14.0,0.0,0.0
232,2026-05-03 16:00:00,18.55,2.1148283,1.1313709,2.8184566,2.8396006,263.21112,135.0001,264.80566,262.99884,6.4,9.7455,9.5455,,1011.1065,49.06658,67.0,14.0,0.0,0.0
233,2026-05-03 17:00:00,17.85,1.9,1.3453624,2.785926,2.87851,270.0,131.98714,278.42688,274.927,6.4,9.8955,9.695499,,1010.68866,52.506523,59.0,15.0,0.0,0.0
234,2026-05-03 18:00:00,16.8,1.677051,1.5,2.9569035,3.0973935,280.30478,126.86998,291.25058,286.6993,6.3,9.8455,9.695499,,1010.2605,57.45735,48.0,15.0,0.0,0.0
235,2026-05-03 19:00:00,15.5,1.5041609,1.3038405,3.2033885,3.3844392,291.4478,122.471176,300.65057,295.0674,6.2,9.5955,9.4955,,1009.92346,63.70389,35.0,15.0,0.0,0.0
236,2026-05-03 20:00:00,14.2,1.3462912,1.0770329,3.286857,3.5449774,301.32864,111.801476,306.15826,300.1413,6.0,9.0955,9.0955,,1009.5861,70.20992,24.0,16.0,0.0,0.0
237,2026-05-03 21:00:00,13.1,1.1101801,1.0440307,3.1030316,3.392016,305.83774,106.699326,306.3046,300.6772,5.8,8.5455,8.5455,,1009.354,75.41471,16.0,16.0,0.0,0.0
238,2026-05-03 22:00:00,12.0,0.78262377,1.6155494,2.5105517,2.7870226,296.56497,111.801476,296.56497,295.20108,5.6,7.7955,7.7955,,1009.22046,79.69741,11.0,16.0,0.0,0.0
239,2026-05-03 23:00:00,10.7,0.53851646,2.4596748,1.8944627,1.9999704,248.19853,116.56499,265.36462,278.53067,5.2,6.9455,6.9455,,1009.1795,83.68003,7.0,16.0,0.0,0.0
240,2026-05-04 00:00:00,9.4,0.9013878,3.2202482,2.2420232,1.6045237,199.44012,126.15828,221.30852,236.3099,4.9,6.1955,6.2454996,,1009.13837,87.6256,5.0,16.0,0.0,0.0
241,2026-05-04 01:00:00,8.25,1.5033296,3.8600519,3.3732808,2.1890714,183.814,143.42688,197.61267,198.43504,4.5,5.6955,5.7955,,1009.2004,90.580414,3.0,16.0,0.0,0.0
242,2026-05-04 02:00:00,7.4,2.0524375,4.8104053,4.5325747,3.1680243,177.20735,159.30447,187.76508,182.68372,4.2,5.3455,5.4455,,1009.2722,93.05183,1.0,16.0,0.0,0.0
243,2026-05-04 03:00:00,7.0,2.4129858,5.6293874,5.2654357,4.0100136,174.05324,167.692,183.33379,177.17294,4.1,5.0955,5.1955,,1009.25934,93.99895,0.0,16.0,0.0,0.0
244,2026-05-04 04:00:00,7.15,2.5243812,5.8549128,5.4609,4.555753,172.03047,172.14677,180.53545,176.88922,4.1,4.8455,4.9455,,1009.26404,93.68245,0.0,15.0,0.0,0.0
245,2026-05-04 05:00:00,7.75,2.441823,5.622277,5.2575154,4.9950337,169.3804,174.89792,178.88762,178.8656,4.1,4.6454997,4.8455,,1009.2837,92.433304,0.0,15.0,0.0,0.0
246,2026-05-04 06:00:00,8.7,2.207374,5.5036354,4.806979,5.342237,166.9081,177.91748,176.34785,181.59111,4.2,4.7955,4.9455,,1009.3141,89.9948,0.0,14.0,0.0,0.0
247,2026-05-04 07:00:00,9.75,2.0402207,5.6,4.3114095,5.5981183,162.89719,180.0,173.8846,183.5447,4.4,5.3455,5.3954997,,1009.3477,86.76664,0.0,13.0,0.0,0.0
248,2026-05-04 08:00:00,10.85,1.8848077,5.6008925,3.834365,5.7077575,158.19853,181.02301,170.03625,184.96965,4.7,6.1955,6.1454997,,1009.2834,82.56853,1.0,12.0,0.0,0.0
249,2026-05-04 09:00:00,11.85,1.9006578,5.8034477,3.6392086,5.74618,153.43501,181.97488,165.37909,183.45325,5.0,7.1454997,6.9954996,,1009.21564,77.80692,1.0,12.0,0.0,0.0
250,2026-05-04 10:00:00,12.9,2.1095023,6.0207973,3.6974282,5.588283,148.57048,184.76355,159.81412,178.98604,5.5,8.2455,8.0455,,1009.0503,71.15679,1.0,12.0,0.0,0.0
251,2026-05-04 11:00:00,14.15,2.4703238,6.363961,3.8799434,5.342466,144.0578,188.13002,153.43501,172.01997,6.1,9.445499,9.2955,,1008.8907,63.181797,1.0,12.0,0.0,0.0
252,2026-05-04 12:00:00,15.4,2.9206164,6.7896976,4.1491795,5.0823746,141.95291,189.32352,148.06935,162.44637,6.8,10.5455,10.3455,,1008.7311,55.55981,1.0,13.0,0.0,0.0
253,2026-05-04 13:00:00,16.55,3.335416,7.1847057,4.521643,5.0204215,139.86458,188.80672,143.25935,152.42552,7.5,11.3955,11.195499,,1008.46844,49.023773,0.0,14.0,0.0,0.0
254,2026-05-04 14:00:00,17.35,3.6830695,7.665507,4.8549614,5.122624,138.30196,187.49576,140.11737,143.24063,8.1,12.1455,11.8955,,1008.1954,44.54611,0.0,14.0,0.0,0.0
255,2026-05-04 15:00:00,17.65,3.8209944,8.050466,5.1665688,5.3916645,137.12111,186.41869,137.80252,137.97382,8.5,12.7455,12.445499,,1008.00604,42.361652,0.0,16.0,0.0,0.0
256,2026-05-04 16:00:00,17.35,3.7831867,8.348653,5.450158,5.7344666,135.53539,186.18852,136.13809,135.69861,8.7,13.2455,12.8955,,1007.7988,42.423756,0.0,19.0,0.0,0.0
257,2026-05-04 17:00:00,16.55,3.6069376,8.459313,5.7016892,6.188667,133.87679,186.78888,135.0001,135.32367,8.9,13.5955,13.2455,,1007.4772,44.318832,0.0,22.0,0.0,0.0
258,2026-05-04 18:00:00,15.45,3.3301651,8.528774,5.9552803,6.6445675,131.34769,184.70776,133.95847,136.20596,8.9,13.5955,13.2955,,1007.1462,47.54282,0.0,25.0,0.0,0.0
259,2026-05-04 19:00:00,14.15,3.0220027,8.302409,6.1734533,7.0347376,128.95592,178.61967,133.32521,137.56381,8.8,13.0955,12.8955,,1006.9082,51.696697,0.0,28.0,0.0,0.0
260,2026-05-04 20:00:00,12.9,2.7802877,8.220098,6.31609,7.4012384,127.694305,170.19397,134.01797,139.60637,8.7,12.2455,12.1455,,1006.6714,56.077667,0.0,30.0,0.0,0.0
261,2026-05-04 21:00:00,11.85,2.5700195,8.489994,6.423422,7.6373,127.09292,164.98158,135.0001,141.57188,8.4,11.4955,11.4955,,1006.44037,59.661148,0.0,31.0,0.0,0.0
262,2026-05-04 22:00:00,10.85,2.4909837,9.317188,6.502008,7.765555,128.48022,167.6046,137.54485,144.58948,7.9,10.9955,10.9955,,1006.30994,62.85639,0.0,30.0,0.0,0.0
263,2026-05-04 23:00:00,9.75,2.441823,10.493807,6.5355687,7.8101335,132.5104,172.33328,141.34016,148.72525,7.3,10.5455,10.4955,,1006.17615,66.701385,1.0,27.0,0.0,0.0
264,2026-05-05 00:00:00,8.65,2.4052026,11.353414,6.581831,7.8943586,136.68465,174.44014,146.06346,153.5955,6.5,10.195499,10.0955,,1006.14105,70.328415,1.0,24.0,0.0,0.0
265,2026-05-05 01:00:00,7.7,2.4207437,11.386395,6.6275754,7.924034,141.7098,172.9375,150.4741,158.3977,5.7,9.945499,9.8455,,1006.0113,73.962456,2.0,21.0,0.0,0.0
266,2026-05-05 02:00:00,7.05,2.4824383,11.081967,6.6197104,7.990861,145.66972,169.60272,154.42276,162.34978,5.0,9.7955,9.6455,,1005.9905,76.50598,2.0,17.0,0.0,0.0
267,2026-05-05 03:00:00,6.75,2.4698176,10.770794,6.49339,8.011028,148.24057,167.125,156.86052,165.7064,4.6,9.5955,9.3955,,1005.88153,78.09609,2.0,14.0,0.0,0.0
268,2026-05-05 04:00:00,6.9,2.4010415,10.456099,6.2263837,7.99132,148.62704,167.2929,157.84972,167.85574,4.4,9.1455,8.945499,,1005.78754,78.39546,1.0,12.0,0.0,0.0
269,2026-05-05 05:00:00,7.4,2.3584952,10.022474,5.743334,7.836854,147.99466,167.90526,157.53674,169.82455,4.3,8.5955,8.3955,,1005.6054,77.922615,0.0,11.0,0.0,0.0
270,2026-05-05 06:00:00,8.15,2.2327113,9.708244,5.1665688,7.6577606,145.95403,168.11136,156.72708,171.08516,4.4,8.3955,8.2455,,1005.5302,76.68663,0.0,11.0,0.0,0.0
271,2026-05-05 07:00:00,9.1,2.180023,9.656605,4.6586723,7.433541,143.39284,164.38055,155.40022,172.35507,4.5,8.695499,8.5455,,1005.36273,74.21208,0.0,11.0,0.0,0.0
272,2026-05-05 08:00:00,10.15,2.1505814,9.749872,4.1776423,7.2187896,144.46223,158.96242,154.68715,173.31319,4.7,9.3455,9.195499,,1005.19763,70.87061,0.0,11.0,0.0,0.0
273,2026-05-05 09:00:00,11.15,2.1633308,9.656604,3.9279776,7.006181,146.3099,158.74942,155.43285,174.32974,5.0,10.2955,10.1455,,1004.93176,66.76986,0.0,12.0,0.0,0.0
274,2026-05-05 10:00:00,12.35,2.3032584,9.3744335,3.924329,6.795914,152.87878,168.92984,159.44388,175.40955,5.4,11.945499,11.7955,,1004.6719,60.62299,11.0,14.0,0.0,0.0
275,2026-05-05 11:00:00,13.85,2.6405492,9.525754,4.135977,6.5420365,161.22188,184.2141,164.24876,176.09958,5.9,13.945499,13.7955,,1004.32184,52.896805,28.0,17.0,0.0,0.0
276,2026-05-05 12:00:00,15.4,3.0103986,10.0,4.4642544,6.2920995,168.50346,196.26028,169.46088,176.39565,6.5,15.2455,15.0955,,1003.9729,45.729343,48.0,19.0,0.0,0.0
277,2026-05-05 13:00:00,16.85,3.4234486,10.36195,4.8242855,6.0423436,173.29025,202.1095,173.92764,176.7162,7.1,15.2955,15.0955,,1003.6202,39.82235,67.0,21.0,0.0,0.0
278,2026-05-05 14:00:00,17.95,3.7583241,10.555094,5.1125994,5.7434134,176.186,205.8367,176.56644,177.03912,7.6,14.6455,14.3955,,1003.2567,35.984383,83.0,23.0,0.0,0.0
279,2026-05-05 15:00:00,18.5,3.8029594,10.06479,5.1584973,5.395291,177.73955,207.83798,177.7321,177.37366,8.0,14.0455,13.7955,,1002.97565,34.640427,93.0,24.0,0.0,0.0
